meet_id,meet_name,meet_date,meet_country
6359,Kretsmesterskap,5/6/2000,Norway
6360,Kretsmesterskap,5/12/2000,Norway
6361,Kretsmesterskap,5/13/2000,Norway
6362,Kretsmesterskap,5/27/2000,Norway
6363,Kretsmesterskap,5/28/2000,Norway
6364,Kretsmesterskap,6/3/2000,Norway
6365,Kretsmesterskap,12/2/2000,Norway
6366,Kretsmesterskap,5/4/2002,Norway
6367,Kretsmesterskap,5/11/2002,Norway
6368,Kretsmesterskap,5/25/2002,Norway
6369,Kretsmesterskap,5/27/2002,Norway
6370,Kretsmesterskap,6/1/2002,Norway
6371,Kretsmesterskap,6/15/2002,Norway
6372,Kretsmesterskap,5/3/2003,Norway
6373,Kretsmesterskap,5/10/2003,Norway
6374,Kretsmesterskap,5/24/2003,Norway
6375,Kretsmesterskap,5/31/2003,Norway
6376,Kretsmesterskap,5/14/2005,Norway
6377,Kretsmesterskap,5/20/2006,Norway
6378,Kretsmesterskap,10/20/2007,Norway
6379,Kretsmesterskap for lag,10/21/2000,Norway
6380,Kretsmesterskap -Lag,10/19/2002,Norway
6381,Kretsstevne,11/24/1990,Norway
6382,Kretsstevne,1/26/1991,Norway
6383,Kretsstevne,4/22/1991,Norway
6384,Kretsstevne,4/27/1991,Norway
6385,Kretsstevne,5/25/1991,Norway
6386,Kretsstevne,6/6/1991,Norway
6387,Kretsstevne,6/28/1991,Norway
6388,Kretsstevne,9/14/1991,Norway
6389,Kretsstevne,11/16/1991,Norway
6390,Kretsstevne,4/18/1998,Norway
6391,Kretsstevne,1/8/2000,Norway
6392,Kretsstevne,1/29/2000,Norway
6393,Kretsstevne,2/5/2000,Norway
6394,Kretsstevne,2/12/2000,Norway
6395,Kretsstevne,3/18/2000,Norway
6396,Kretsstevne,4/29/2000,Norway
6397,Kretsstevne,6/22/2000,Norway
6398,Kretsstevne,9/17/2000,Norway
6399,Kretsstevne,9/23/2000,Norway
6400,Kretsstevne,1/6/2001,Norway
6401,Kretsstevne,1/20/2001,Norway
6402,Kretsstevne,1/27/2001,Norway
6403,Kretsstevne,3/10/2001,Norway
6404,Kretsstevne,4/7/2001,Norway
6405,Kretsstevne,4/21/2001,Norway
6406,Kretsstevne,4/28/2001,Norway
6407,Kretsstevne,9/15/2001,Norway
6408,Kretsstevne,10/6/2001,Norway
6409,Kretsstevne,11/24/2001,Norway
6410,Kretsstevne,1/5/2002,Norway
6411,Kretsstevne,1/12/2002,Norway
6412,Kretsstevne,2/19/2002,Norway
6413,Kretsstevne,3/2/2002,Norway
6414,Kretsstevne,4/13/2002,Norway
6415,Kretsstevne,4/27/2002,Norway
6416,Kretsstevne,6/15/2002,Norway
6417,Kretsstevne,11/30/2002,Norway
6418,Kretsstevne,1/4/2003,Norway
6419,Kretsstevne,1/11/2003,Norway
6420,Kretsstevne,1/18/2003,Norway
6421,Kretsstevne,2/26/2003,Norway
6422,Kretsstevne,4/5/2003,Norway
6423,Kretsstevne,6/6/2003,Norway
6424,Kretsstevne,9/20/2003,Norway
6425,Kretsstevne,10/4/2003,Norway
6426,Kretsstevne,11/29/2003,Norway
6427,Kretsstevne,2/7/2004,Norway
6428,Kretsstevne,2/23/2004,Norway
6429,Kretsstevne,3/13/2004,Norway
6430,Kretsstevne,9/26/2004,Norway
6431,Kretsstevne,12/18/2004,Norway
6432,Kretsstevne,9/18/2005,Norway
6433,Kretsstevne,7/1/2006,Norway
6434,Kretsstevne,10/28/2006,Norway
6435,Kretsstevne,2/24/2007,Norway
6436,Kretsstevne,9/1/2007,Norway
6437,Kretstevne,10/10/1998,Norway
6438,Kretstevne,3/8/2003,Norway
6439,KR-mót í kraftlyftingum,3/20/1979,Iceland
6440,KR-mót í kraftlyftingum,9/27/1986,Iceland
6441,KS Heavy Metal Open,6/6/2015,USA
6442,Kurgan Championship,5/13/2017,Russia
6443,Kurgen Championship,7/21/2017,Russia
6444,Kursk Open Tournament,6/10/2017,Russia
6445,Kval.stevne,1/31/1975,Norway
6446,Kval.stevne,2/9/1975,Norway
6447,Kval.stevne,5/31/1975,Norway
6448,Kvalifiseringsstevne,1/7/1991,Norway
6449,Kvalstevne,12/21/2001,Norway
6450,Kvalstevne,1/17/2002,Norway
6451,Kvalstevne,1/19/2002,Norway
6452,Kvalstevne,1/25/2002,Norway
6453,Kyev Open Championships,6/16/2018,Ukraine
6454,Kyev Open Powerlifting Championship,6/2/2001,Ukraine
6455,Kyev Open Powerlifting Championship,6/6/2009,Ukraine
6456,Kyiv Open Championships,3/11/2017,Ukraine
6457,Kynningamót í lyftingum og kraftlyftingum,2/2/1979,Iceland
6458,Kyrgyzstan Open Championships,3/16/2019,Kyrgyzstan
6459,Kyriakos Contest,4/14/1995,Australia
6460,Kyushu Powerlifting Championships,9/28/1981,Japan
6461,L.D. Bell Invitational,2/25/2017,USA
6462,L.D. Bell Invitational,2/17/2018,USA
6463,L.D. Bell Invitational,2/16/2019,USA
6464,La Grange Invitational,1/21/2010,USA
6465,La Joya Coyotes Power Lifting Invitational,1/24/2015,USA
6466,La Joya PowerlifterMeet,1/21/2017,USA
6467,LA JOYA POWERLIFTING INVITATIONAL,1/18/2014,USA
6468,La Joya Powerlifting Invitational,1/23/2016,USA
6469,La Joya Powerlifting Invitational,2/3/2018,USA
6470,La Joya Powerlifting Invitational,1/19/2019,USA
6471,La Joya Powerlifting Meet,2/8/2014,USA
6472,LA Open,4/26/2015,USA
6473,LA Open,4/24/2016,USA
6474,LA Open,4/23/2017,USA
6475,LA Open Powerlifting Championship,6/2/2018,USA
6476,LA State Games,5/6/2017,USA
6477,LA State Meet,3/10/2018,USA
6478,La Tech Collegiate Qualifier,2/13/2015,USA
6479,La Tech Collegiate Qualifier,12/5/2015,USA
6480,La Tech Intersquad Meet,12/10/2016,USA
6481,LA Tech Rookie Meet,12/9/2017,USA
6482,La Vega Invitational,1/23/2013,USA
6483,LA VEGA PIRATE IN VITATIONAL,2/2/2012,USA
6484,Lágmarksmót í kraftlyftingum,4/30/1982,Iceland
6485,Lágmarksmót í kraftlyftingum,3/24/1985,Iceland
6486,Lágmarksmót í kraftlyftingum,3/14/1987,Iceland
6487,Lágmarksmót í kraftlyftingum,3/19/1987,Iceland
6488,Lágmarksmót í kraftlyftingum,3/28/1987,Iceland
6489,Lágmarksmót í kraftlyftingum,2/18/1988,Iceland
6490,LADX2 Full Power And Bench,8/2/2014,USA
6491,Lady Liberty Women's Pro/Am,10/10/2015,USA
6492,Lag kamp,4/2/1982,Norway
6493,Lag NM,4/23/1978,Norway
6494,Lag NM,12/7/2002,Norway
6495,Lagfinale,12/14/1991,Norway
6496,Lagfinale NM,11/30/1991,Norway
6497,Lagfinalen,12/8/2001,Norway
6498,Lag-NM,12/10/1983,Norway
6499,Lag-NM,12/9/2000,Norway
6500,Lag-NM,6/21/2003,Norway
6501,Lago Vista Invitational,2/19/2010,USA
6502,Lago Vista Invitational,2/18/2011,USA
6503,Lago Vista Invitational,2/10/2012,USA
6504,Lago Vista Invitational,2/15/2013,USA
6505,Lago Vista Invitational,2/14/2014,USA
6506,Lago Vista Invitational,2/6/2015,USA
6507,Lago Vista Invitational,1/30/2016,USA
6508,Lago Vista Invitational,2/18/2016,USA
6509,Lago Vista Invitational,2/16/2017,USA
6510,Lago Vista Invitational,2/15/2018,USA
6511,Lago Vista Invitational,2/14/2019,USA
6512,Lagserie,10/25/1990,Norway
6513,Lagserie,10/28/1990,Norway
6514,Lagserie,1/24/1991,Norway
6515,Lagserie,2/23/1991,Norway
6516,Lagserie,2/28/1991,Norway
6517,Lagserie,6/22/1991,Norway
6518,Lagserie,7/31/1991,Norway
6519,Lagserie,9/26/1991,Norway
6520,Lagserie,7/3/2006,Norway
6521,Lagserie,2/14/2007,Norway
6522,Lagserie,10/30/2007,Norway
6523,Lagserie,4/14/2008,Norway
6524,Lagserien,4/25/1998,Norway
6525,Lagserien,4/29/1998,Norway
6526,Lagserien,2/20/2003,Norway
6527,Lagserien,2/19/2008,Norway
6528,Lagserien,10/6/2012,Norway
6529,Lagserien,10/25/2012,Norway
6530,lagserien Styrkeløft,10/22/2012,Norway
6531,Lagseriestevne,4/19/1991,Norway
6532,Lagseriestevne,4/25/1991,Norway
6533,Lagseriestevne,6/8/1991,Norway
6534,Lagseriestevne,6/20/1998,Norway
6535,Lagseriestevne,5/5/2012,Norway
6536,Lagseriestevne,5/9/2012,Norway
6537,LaJoya Invitational,2/2/2013,USA
6538,Lake Allatoona Powerlifting Classic,1/26/2019,USA
6539,Lake Erie Open,12/20/1981,USA
6540,Lake Erie Open,12/12/1982,USA
6541,Lake Erie Open,5/3/1986,USA
6542,Lake Macquarie Open,9/5/2009,Australia
6543,Lake Macquarie Open,9/4/2010,Australia
6544,Lake Macquarie Open,5/3/2014,Australia
6545,Lake Pleasant Classic,9/24/2016,USA
6546,Lake Pleasant Classic,2/10/2018,USA
6547,Lake Pleasant Classic,2/9/2019,USA
6548,Lake Ridge Boys Invitational,1/24/2013,USA
6549,Lake Ridge Invitational Mens Meet,1/11/2017,USA
6550,Lake Tahoe Classic,8/13/2016,USA
6551,Lake Tahoe Classic,8/12/2017,USA
6552,Lake View Ironworks Invitational,2/8/2018,USA
6553,Lake View Ironworks Invitational,2/14/2019,USA
6554,Lake View Ironworks Meet,2/9/2017,USA
6555,Lake View Ironworks Powerlifting Meet,2/5/2015,USA
6556,Lake View Ironworks Powerlifting Meet,2/4/2016,USA
6557,Lake View Powerlifting Meet,2/6/2014,USA
6558,Lake Worth Bullfrog Invitational,1/7/2017,USA
6559,Lamesa,1/29/2011,USA
6560,Lamesa,1/21/2012,USA
6561,Lampasas Badger Invitational,1/17/2013,USA
6562,Lampasas Badger Invitational,1/19/2017,USA
6563,Lampasas Badger Invitational,1/18/2018,USA
6564,Lampasas Badger Invitational Powerlifting,1/21/2016,USA
6565,Lampasas Badger Powerlifitng Invitational,1/17/2019,USA
6566,Lampasas Badger Powerlifting,1/18/2012,USA
6567,Lampasas Badger Powerlifting Invitational,1/20/2015,USA
6568,Lancashire and Cheshire Powerlifting Championships,5/24/2009,England
6569,Lancs & Cheshire Championships,6/5/2016,England
6570,Lancs & Cheshire Championships,6/17/2017,England
6571,Lancs & Cheshire Classic Championships,5/3/2015,England
6572,Lancs & Cheshire Classic Powerlifting Championships,5/11/2014,England
6573,Lancs & Cheshire Powerlifting Championships,5/6/2011,England
6574,Lancs & Cheshire Powerlifting Championships,5/19/2013,England
6575,Lancs & Cheshire Powerlifting Championships,8/19/2018,England
6576,Lancs and Cheshire Powerlifting Championships,5/23/2010,England
6577,Land of 10000 Plates Collegiate Raw Invitational,12/8/2018,USA
6578,Landskamp,2/6/2000,Norway
6579,Landskamp,1/27/2001,Norway
6580,Landskamp ungdom,10/2/2010,Norway
6581,Laredo Martin HS Powerlifting Meet,1/11/2014,USA
6582,Larry Garro Powerlifting Open,9/27/2014,USA
6583,Larry Gerro Memorial Raw Powerlifting Championships,12/8/2012,USA
6584,Larry Pacifico Dedication Meet,3/7/1998,USA
6585,Las Vegas Invitational,2/21/1981,USA
6586,Las Vegas Open and SW Regional Powerlifting Championship,5/5/2012,USA
6587,Las Vegas Royale,11/30/1979,USA
6588,Last Chance at the Swap at Grulla HS,2/22/2019,USA
6589,Last Chance Competition,5/19/2007,Australia
6590,Last Chance in the Swamp Invitational Powermeeting Championship,2/24/2017,USA
6591,Last Chance Qualifier,3/9/2014,USA
6592,Last Chance Qualifier,9/3/2016,USA
6593,Last Chance Qualifier,8/27/2017,USA
6594,Last Chance Qualifier,8/24/2018,USA
6595,Last Chance Qualifier Road to Collegiates,2/10/2019,USA
6596,Last Chance Qualifying Meet,2/22/2014,USA
6597,Last Chance World Qualifier,8/24/2013,USA
6598,Last Man Standing Qualifier,9/11/2015,USA
6599,Last Qualifer Meet Fairfield,2/22/2018,USA
6600,Last Qualifier,2/20/2016,USA
6601,Last Qualifier,2/18/2017,USA
6602,Late Summer Qualifier,8/28/2016,USA
6603,LaTech Collegiate Qualifer,2/21/2014,USA
6604,Launceston Challenge,2/14/2009,Australia
6605,Launceston Novice Comp,9/11/2010,Australia
6606,Launceston Open,8/23/2008,Australia
6607,Launceston Open,3/20/2010,Australia
6608,Layne Performance World Qualifier,2/29/2016,USA
6609,LCM Bear Iron Invitational,2/12/2015,USA
6610,LCM Invitational Meet,2/14/2013,USA
6611,Leander,1/16/2010,USA
6612,Leander,1/15/2011,USA
6613,Legacy Boys Invitational,1/26/2017,USA
6614,Legacy Boys Quad Meet,1/20/2011,USA
6615,Legendary Lifting,3/23/2019,Australia
6616,Legends' Iron Christmas,12/26/2015,USA
6617,Legion Sports Fest Open,9/29/2018,USA
6618,Lehigh Valley Championships,9/10/2017,USA
6619,Lehman Lobo Invitational,1/29/2016,USA
6620,Lehman Lobo Invitational,2/11/2017,USA
6621,Lehman Lobo Invitational,2/10/2018,USA
6622,Lehman Lobo Invitational,2/9/2019,USA
6623,Lehman Lobo Powerlifting Meet,2/4/2012,USA
6624,Leon Cougar Invitational,1/22/2015,USA
6625,Leon Cougar Invitational,1/23/2019,USA
6626,Leon Cougar Invitational 2,2/19/2015,USA
6627,Leon Cougars Invitational,1/24/2018,USA
6628,Leopard Invitational,1/25/2019,USA
6629,Levelland Invitational,2/13/2010,USA
6630,Levelland Invitational,2/12/2011,USA
6631,Levelland Invitational,1/28/2012,USA
6632,Levelland Invitational,2/11/2017,USA
6633,Levelland Invitational,2/10/2018,USA
6634,Levelland Meet,2/14/2015,USA
6635,Levelland Powerlifting,2/13/2016,USA
6636,Levelland Powerlifting Meet,2/2/2013,USA
6637,Levelland Powerlifting Meet,2/8/2014,USA
6638,Levelland Powerlifting Meet,2/9/2019,USA
6639,Levelland Quad Meet,2/2/2017,USA
6640,Levelland Triangular,2/4/2016,USA
6641,Lexen Xtreme Open,6/23/2007,USA
6642,LHS Meet,1/9/2014,USA
6643,Liberty Bell Classic,1/16/2016,USA
6644,Liberty Bell Classic,2/25/2017,USA
6645,Liberty Bell Classic,2/11/2018,USA
6646,Liberty Bell Classic,2/9/2019,USA
6647,Liberty Games,7/11/2015,USA
6648,Liberty Games,7/9/2016,USA
6649,Liberty Games,7/8/2017,USA
6650,Liberty Games,7/7/2018,USA
6651,Liberty League Meet,1/22/2015,USA
6652,Liberty League Meet,1/26/2016,USA
6653,Liberty League Meet,2/18/2016,USA
6654,Liberty League Meet,1/12/2017,USA
6655,Liberty League Meet,1/25/2018,USA
6656,Liberty Powerlifting Championships,2/12/2015,USA
6657,Liberty Powerlifting Meet,2/4/2010,USA
6658,Liberty PWL Meet,1/16/2019,USA
6659,Life Liberty & The Pursuit Of Three White Lights,6/2/2018,USA
6660,Lifetime Drug Free International Cup,11/3/1995,USA
6661,Lifetime Drug Free Nationals,2/25/1989,USA
6662,Lifetime Drug Free Nationals,3/17/1990,USA
6663,Lifetime Drug Free Nationals,2/9/1991,USA
6664,Lifetime Drug Free Nationals,4/1/1994,USA
6665,Lifetime Drug Free Nationals,2/17/1996,USA
6666,Lifetime Drug Free Nationals,8/25/2001,USA
6667,Lifetime Drug Free Nationals,9/20/2003,USA
6668,Lifetime Drug-Free Nationals,2/27/1993,USA
6669,Lifetime Drug-Free Nationals,9/14/2002,USA
6670,Lifetime Nationals,2/14/1998,USA
6671,Lifetime Nationals,9/21/2008,USA
6672,Lifetime Nationals & American Cup,9/9/2018,USA
6673,Lifetime Nationals & American Cup Challenge,9/18/2016,USA
6674,Lifetime Raw World Cup & North Americans,4/24/2010,USA
6675,Lift for Gifts,12/15/2012,USA
6676,Lift for Hope,9/23/2017,USA
6677,Lift for Life,5/7/2016,USA
6678,Lift for Life Charity Challenge,6/18/2017,Australia
6679,Lift for Pit 3,11/10/2018,USA
6680,Lift Inc. Summer Classic,6/23/2018,USA
6681,Lift4Life Meet,6/4/2016,USA
6682,Lifter's Den Open,12/12/2015,Australia
6683,Lifters Labyrinth,4/9/2016,Australia
6684,Lifters Labyrinth II,12/17/2016,Australia
6685,Lifting for a Miracle,3/24/2012,USA
6686,Lifting Spirits,12/15/2018,USA
6687,LiftingLarge Open,1/13/2018,USA
6688,Liftoberfest,9/29/2018,USA
6689,Liga - Čechy II,11/8/2003,Czechia
6690,Liga - Čechy II,10/29/2005,Czechia
6691,Liga - Morava II,11/15/2003,Czechia
6692,Liga - Morava II,10/22/2005,Czechia
6693,Liga - Morava II,10/29/2005,Czechia
6694,Liga Čechy II,11/12/2004,Czechia
6695,Liga České Republiky Družstev,11/4/2006,Czechia
6696,Liga České Republiky Družstev I,10/14/2006,Czechia
6697,Liga České Republiky Družstev II,10/28/2006,Czechia
6698,Liga ČR I,10/5/1996,Czechia
6699,Liga ČR I,11/23/1996,Czechia
6700,Liga ČR I,11/22/1997,Czechia
6701,Liga ČR I,10/2/1999,Czechia
6702,Liga ČR I,10/19/2002,Czechia
6703,Liga ČR I,10/25/2003,Czechia
6704,Liga ČR II,10/19/1996,Czechia
6705,Liga ČR II,10/4/1997,Czechia
6706,Liga ČR II,11/7/1998,Czechia
6707,Liga ČR II,11/20/1999,Czechia
6708,Liga CR Druzstev II,11/18/1995,Czechia
6709,Liga CR I,10/3/1998,Czechia
6710,Liga CR II,11/25/2000,Czechia
6711,Liga Družstev Čech,11/16/2002,Czechia
6712,Liga Družstev Čech II,11/17/2001,Czechia
6713,Liga Družstev ČR I,10/20/2001,Czechia
6714,Liga Družstev Moravy v Silovém Trojboji II,11/16/2002,Czechia
6715,Liga Družstev v Silovém Trojboji,11/10/2007,Czechia
6716,Liga Družstev v Silovém Trojboji,10/18/2008,Czechia
6717,Liga Družstev v Silovém Trojboji,10/25/2008,Czechia
6718,Liga Družstev v Silovém Trojboji,10/31/2009,Czechia
6719,Liga Družstev v Silovém Trojboji - Čechy,11/8/2008,Czechia
6720,Liga Druzstev I,10/7/1995,Czechia
6721,Liga I,10/16/2004,Czechia
6722,Liga Morava II,11/12/2004,Czechia
6723,Liga Moravy Družstev II,11/17/2001,Czechia
6724,Liga v Družstev v Silovém Trojboji,10/13/2007,Czechia
6725,Liga v Družstev v Silovém Trojboji,11/10/2007,Czechia
6726,Lightning in Winter II,12/15/2018,USA
6727,Lightning Strikes,8/11/2018,USA
6728,Ligy Družstev - Čechy I,10/17/2009,Czechia
6729,Ligy Družstev - Morava II,10/10/2009,Czechia
6730,Lika Rux Power,10/8/2016,Croatia
6731,Lika Rux Power - Otvoreno Prvenstvo Hrvatske,11/25/2017,Croatia
6732,Lima YMCA Open,11/12/1983,USA
6733,Limitless Championship,8/15/2015,USA
6734,Limitless Rookie Open,1/26/2019,USA
6735,Lindale Boys Invitational,1/12/2019,USA
6736,Lindale Invitational,1/10/2015,USA
6737,Lindale Invitational,1/9/2016,USA
6738,Lindale Invitational,1/7/2017,USA
6739,Lindale Invitational,1/6/2018,USA
6740,Lion Invitational,1/25/2018,USA
6741,Lion Invitational,1/24/2019,USA
6742,Lion Strong Invitational,2/15/2014,USA
6743,Lion Strong Invitational,2/7/2015,USA
6744,Lionheart Barbell Club Open,5/27/2017,Australia
6745,Little Cypress Mauriceville Invitational,2/13/2014,USA
6746,Little Elm Lobo Den Invitational,2/14/2019,USA
6747,Little Rock Classic,4/25/2015,USA
6748,Little Rock Classic,3/26/2016,USA
6749,Little Rock Classic,3/25/2017,USA
6750,Little Rock Classic,3/31/2018,USA
6751,Little Rock Classic II,12/12/2015,USA
6752,Live Large Mid Summer Classic,7/22/2017,USA
6753,Live Large Mid Summer Classic II,7/21/2018,USA
6754,Live Oak Powerlifting Meet,1/10/2015,USA
6755,Live Strong - Remember the Anzacs,4/23/2016,Australia
6756,LIVINGSTON,2/20/2010,USA
6757,Livingston,2/12/2012,USA
6758,Livingston High School Powerlifting Meet,2/7/2019,USA
6759,Livingston HS Invitational,2/11/2017,USA
6760,Livingston Invitational,2/15/2013,USA
6761,Livingston League Meet,2/14/2013,USA
6762,LIVINGSTON LION,2/19/2011,USA
6763,Livingston Lion Invitational,2/12/2016,USA
6764,Livingston Lion Invitational,2/10/2018,USA
6765,Liz Freel Classic,4/13/2019,USA
6766,Ljubljana Open,5/27/2017,Slovenia
6767,LM Bayern KDK Aktive,4/29/2017,Germany
6768,LM Bayern KDK Classic,5/12/2018,Germany
6769,LM BB KDK,4/16/2011,Germany
6770,LM BB KDK,6/23/2012,Germany
6771,LM BB KDK,6/14/2014,Germany
6772,LM BB KDK,2/14/2015,Germany
6773,LM BB KDK,6/11/2016,Germany
6774,LM Berlin/Brandenburg KDK,6/23/2018,Germany
6775,LM BWG KDK RAW,4/29/2017,Germany
6776,LM BWG KDK RAW,9/9/2018,Germany
6777,LM Hessen KDK,5/12/2018,Germany
6778,LM Mecklenburg-Vorpommern KDK,9/9/2017,Germany
6779,LM Mecklenburg-Vorpommern KDK,9/8/2018,Germany
6780,LM Niedersachsen KDK,4/28/2018,Germany
6781,LM NRW KDK,5/6/2017,Germany
6782,LM NRW KDK,5/5/2018,Germany
6783,LM Rheinland-Pfalz KDK,7/28/2018,Germany
6784,LM Sachsen KDK,4/29/2017,Germany
6785,LM Sachsen KDK,4/28/2018,Germany
6786,Load the Bar Powerlifting Championships,11/21/2015,USA
6787,Lobo Invitational,1/31/2019,USA
6788,Lock It Out Barbell Battlegrounds,5/19/2018,USA
6789,Lock It Out Barbell Day of the Dead,10/13/2018,USA
6790,LOCKHART,1/9/2010,USA
6791,Lockhart Invitational,1/8/2011,USA
6792,Lockhart Meet,1/7/2012,USA
6793,Lockney power lifting meet,2/24/2018,USA
6794,Lompoc BBC Meet,1/8/1980,USA
6795,London Divisional,11/19/2016,England
6796,London Intermediate Championships,12/8/1979,Canada
6797,London Qualifier,11/27/2016,England
6798,Lone Oak,2/1/2014,USA
6799,Lone Oak,2/4/2017,USA
6800,Lone Oak High School,1/30/2016,USA
6801,Lone Oak HS,1/30/2010,USA
6802,Lone Oak Invitational,1/29/2011,USA
6803,Lone Oak Meet,1/24/2015,USA
6804,Lone Oak Powerlifting Meet,1/19/2013,USA
6805,Lone Oak Powerlifting Meet,2/3/2018,USA
6806,Lone Star Championships,3/23/2019,USA
6807,Lone Star Classic,2/17/2018,USA
6808,Lone Star Classic,2/16/2019,USA
6809,Lone Star Invitational,1/31/2019,USA
6810,Lone Star Open,11/6/2004,USA
6811,Lone Star Open,6/16/2018,USA
6812,Lone Star Raw Championships,7/15/2017,USA
6813,Long Beach Open,8/12/2017,USA
6814,Long Island Columbus Day Classic,10/7/2017,USA
6815,Long Island Gobbler Open,11/18/2017,USA
6816,Long Island Spring Mania,5/5/2018,USA
6817,Long Island Spring Showdown,5/20/2017,USA
6818,Long Island Spring Showdown,5/19/2018,USA
6819,Long Island Winter Showdown,12/2/2018,USA
6820,Longchamps,7/18/2015,Argentina
6821,Longhorn Classic,3/20/2010,USA
6822,Longhorn Classic,2/19/2011,USA
6823,Longhorn Classic,4/7/2012,USA
6824,Longhorn Invitational,2/14/2015,USA
6825,Longhorn Invitational,2/13/2016,USA
6826,Longhorn Invitational,2/9/2019,USA
6827,Longhorn Open,11/17/1990,USA
6828,Longhorn Open,11/14/2009,USA
6829,Longhorn Open,11/12/2011,USA
6830,Longhorn Open,11/3/2012,USA
6831,Longhorn Open,11/14/2015,USA
6832,Longhorn Open,11/19/2016,USA
6833,Longhorn Open,8/12/2017,USA
6834,Longhorn Open,11/18/2017,USA
6835,Longhorn Open,11/10/2018,USA
6836,LONGVIEW BOYS MEET,2/1/2018,USA
6837,Lord of the Lifts - 2 Powers,2/17/2018,USA
6838,Lorne Fiesta Competition,6/13/1996,Australia
6839,Los Angeles Collegiate Battle,4/28/2018,USA
6840,Los Angeles Open,4/26/2014,USA
6841,Los Fresnos Invitational,2/16/2013,USA
6842,Los Fresnos Invitational,2/15/2014,USA
6843,Louise Powerlifting Championships,1/16/2010,USA
6844,LOUISIANA COLLEGIATE REGIONALS,11/15/2014,USA
6845,Louisiana Legend Qualifier,4/28/2018,USA
6846,Louisiana Open & Collegiate Regionals,11/21/2015,USA
6847,Louisiana State Championship,7/23/2011,USA
6848,Louisiana State Championship,1/16/2016,USA
6849,Louisiana State Championship,1/14/2017,USA
6850,Louisiana State Championships,9/23/2017,USA
6851,Louisiana State Championships,9/22/2018,USA
6852,Louisiana State Games,5/14/2016,USA
6853,Louisiana State Games,5/5/2018,USA
6854,Louisiana State Meet,1/13/2018,USA
6855,Louisiana State Meet,1/19/2019,USA
6856,LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1/18/2014,USA
6857,LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1/10/2015,USA
6858,LOUISIANA SUMMER CLASSIC,7/12/2014,USA
6859,Louisiana Summer Classic,7/18/2015,USA
6860,Louisiana Summer Classic,7/16/2016,USA
6861,Louisiana Summer Classic,7/15/2017,USA
6862,Louisiana Tech Rookie Meet,12/14/2018,USA
6863,Love 2 Lift Powerlifting Meet,2/8/2014,USA
6864,Love to Lift,2/17/2018,USA
6865,Love to Lift Championships,2/11/2017,USA
6866,Love to Lift Powerlifting Meet,2/20/2016,USA
6867,Lovejoy Invitational,1/23/2014,USA
6868,Lovejoy Invitational,2/5/2015,USA
6869,Lovejoy Invitational,1/21/2016,USA
6870,Lovejoy Invitational,2/16/2017,USA
6871,LQM-Dickinson,2/24/2017,USA
6872,Lubbbock Roosevelt,1/27/2011,USA
6873,Lubbock Cooper,2/21/2013,USA
6874,Lubbock Cooper Meet,2/24/2011,USA
6875,Lubbock High Westerner Invitational,2/25/2010,USA
6876,Lubbock Roosevelt Meet,1/26/2012,USA
6877,Lubbock-Cooper,1/27/2015,USA
6878,Lubbock-Cooper High School Powerlifting Meet,1/26/2016,USA
6879,Luck of the Irish,3/14/2015,USA
6880,Luck of the Irish,3/10/2018,USA
6881,Lucky Leprechaun Meet,3/11/2017,USA
6882,Lufkin Invitational,1/20/2011,USA
6883,Lufkin Invitational Powerlifting Meet,1/28/2010,USA
6884,Lufkin Panther Invitaional,2/21/2019,USA
